7.145535127733005 3.968061698466219
 0.0000000 1.0 1.0E-6
-0.0008465 174.26147098827687 29.50303955337937
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0089194 4.42708439353424 3.978534796429085
 0.0115195 0.1024269733615848 0.3635467849386981
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0050950 4.402537080044783 3.940322311924854
 0.0104308 0.24965533832360262 0.5865570279272352
 0.0121825 0.09781914745968152 0.3486282280012533
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0013850 4.469896462707144 3.989142657340558
 0.0126506 0.2528567595325555 0.5992300736902659
 0.0176776 0.24714786679867132 0.5832161982613508
 0.0085866 0.10574867918243475 0.36603584262655536
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0135639 4.360030348732848 3.915495527029802
 0.0097698 0.24671299166335112 0.5876589885171996
 0.0109567 0.24483470118526607 0.5799467642144642
 0.0124464 0.2525884323214005 0.5953857534394754
 0.0182697 0.09982697521211728 0.35389791106464047
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0044881 4.503585406700778 3.9390085528175893
 0.0107714 0.2500902134589228 0.57728331598172
 0.0159525 0.2507656578180371 0.5738304891639134
 0.0078269 0.2567613830879836 0.5856814554694652
 0.0136334 0.24364110772874895 0.5681320004724695
 0.0094333 0.09242484524922047 0.3414943820795662
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0021469 4.391156305226829 3.9272354832882734
 0.0071480 0.24905391526411724 0.5933123455901467
 0.0118347 0.24417776215105896 0.5836025036278865
 0.0075989 0.25729803751029356 0.6019655633183745
 0.0117562 0.3050880390832462 0.6913789609973281
 0.0149670 0.2529955494693598 0.5848631028300141
 0.0047212 0.10312092304560637 0.3676163383043269
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0016880 4.376296529326313 3.958026440156161
 0.0072775 0.24634288516520628 0.584119272015761
 0.0093065 0.24716637212357856 0.5945215054160995
 0.0070238 0.29471580447273704 0.6703240886185216
 0.0064007 0.24058772911905402 0.5806308724729128
 0.0108606 0.2507378998306763 0.5830322977178022
 0.0083578 0.2523201051102455 0.5968575140084103
 0.0086811 0.09950313202624055 0.34982165335361937
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0028066 4.4076260443942745 3.979425879490715
 0.0139547 0.24438132072503863 0.5826127601849441
 0.0064509 0.29934213569954754 0.677825402144789
 0.0097620 0.2554104943697549 0.598671765216675
 0.0094237 0.2416887959510349 0.5743148049016686
 0.0111823 0.2471756247860322 0.5737272936525689
 0.0051912 0.24814715434366239 0.5792883740321308
 0.0091401 0.24267883083357236 0.5894462735308238
 0.0008424 0.10073373613257215 0.3599682904336607
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0057684 4.384577662222305 3.997048947553979
-0.0000082 0.29722327599766835 0.6736190055964768
 0.0075757 0.24232722966033476 0.5789649083207995
 0.0100729 0.24966459098605623 0.5888595393395208
 0.0155461 0.2386909333160617 0.5725369913702659
 0.0136298 0.2366183369264506 0.5534435481628214
 0.0088594 0.24818416499347687 0.5858163915476688
 0.0099223 0.24408523552652275 0.5939499580831132
 0.0030937 0.24390943493990397 0.5718563248082834
 0.0057205 0.09906825689092036 0.3564549286435908
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0209623 203.62823727527595 27.89837234211919
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0110307 3.3920723188097375 3.1097155284053883
-0.0032734 0.18869879807914727 0.5111674837236835
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0133818 3.361140668227282 3.075511088822532
-0.0014029 0.4077925923184396 0.7923477498758399
-0.0015193 0.18115787817944615 0.5002854547839826
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0123511 3.4242900894732458 3.1180554524362107
-0.0063882 0.4069135893853456 0.7756623630352051
 0.0000968 0.39048086086771466 0.756422312825293
 0.0009644 0.1996632030866882 0.5316875690953425
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0187112 3.338804741064241 3.0548692240248054
 0.0011409 0.38999046975767276 0.7600001003815338
-0.0053863 0.38564171840447087 0.7550076404164501
-0.0036995 0.40428583324851725 0.7784390560793798
-0.0000788 0.1764760309779139 0.4872902100982208
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0212844 3.4304801206547184 3.0861691621189435
-0.0104448 0.3823570232334354 0.7168211284908125
 0.0032992 0.38751075622010234 0.7265915544880794
-0.0008361 0.39024954430637415 0.7364559947472717
-0.0067393 0.3834858480527772 0.7256637974585712
-0.0024875 0.47149717331162044 0.8352629154928861
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0133939 3.371938525310658 3.0676873163222096
-0.0048955 0.3894445626729091 0.7585925547921495
-0.0026212 0.4004182203429037 0.7663180569593443
-0.0003555 0.4025463327072365 0.7682072581864411
-0.0273938 0.8807331809728249 1.1848290881792916
-0.0024142 0.3864559527003895 0.723453609873173
-0.0000095 0.18812513300702277 0.5161334836260545
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0223756 3.3591050824874857 3.084458058777366
-0.0044403 0.3895093313100845 0.7579430674497102
 0.0035467 0.3959121737279902 0.7596653622179143
-0.0151559 0.8766342515058708 1.18220818194365
-0.0069039 0.38750150355764873 0.7658224685419261
-0.0055011 0.3789520434505029 0.7139638295739692
-0.0073024 0.397235304458858 0.7690804368762989
 0.0037212 0.1891984418516428 0.5146634518743719
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0136213 3.375917170165715 3.082911987042646
-0.0055233 0.3919427815353868 0.7677523509101404
-0.0250641 0.8830093359364157 1.1984178699456747
-0.0012599 0.3955050565800309 0.7692202369328062
-0.0056034 0.38521609593160433 0.7495186193406548
 0.0024820 0.3786837162393479 0.7150190694221291
-0.0016940 0.4011214226893789 0.7746467421327923
-0.0060603 0.3839484811754582 0.753080124851602
 0.0026471 0.18058421310732164 0.4968002570597297
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0159573 3.344957761595899 3.1063737772674522
-0.0162004 0.8669189559295687 1.1912009014212903
-0.0037995 0.3820701906973732 0.7448803807368021
-0.0059377 0.3959491843778047 0.7649019289651088
-0.0089234 0.3857527503539143 0.7523727596245834
-0.0017884 0.3822737492713528 0.7185865744363028
 0.0019997 0.38861182305208325 0.7634317359835576
-0.0044749 0.37766592336944954 0.7337268935030686
-0.0033818 0.40265736465667995 0.7717782040950998
 0.0068170 0.18227745033633427 0.5028038764682837
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0145854 118.56479176883148 12.141834585245874
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
-0.0054067 0.9828548164734402 1.06323312047561
 0.0024320 0.11914653441527799 0.37626144599814704
 0.0000000 0.0 1.0E-6
-0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
 0.0000000 0.0 1.0E-6
